Rank,Name,Course,Category
145212,Institute of Medical Science  Kochi Amrita School of Medicine,MBBS,Open
145270,Med. Inst. and Res. Centre  Sumandeep Vidyapeeth Sumandeep Vidyapeeth,MBBS,Open
145357,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
145372,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
145373,Medical College  Aurangabad N-6  Cidco  Aurangabad   Maharashtra  431003,MBBS,Open
145387,MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR Hinaga Road,MBBS,Open
145403,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
145453,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
145492,Gandi Mission Medical College vashi Sector 30  Vashi  Navi Mumbai ,MBBS,Open
145529,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,ST
145550,Medical College  Kolar TAMAKA KOLAR  Karnataka  563103,MBBS,Open
145585,Govt. Medical College  Mandi Mandi at Nerchowk Tehsil Balh PO Bhangrotu ,MBBS,SC
145610,AIIMS  New Delhi AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI MBBS ST,PwD,ST
145823,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
145856,Hegde Medical Academy  Mangaluru Deralakatte  Mangaluru  Dakshina Kannada,MBBS,Open
145884,MEDICAL COLLEGE FOR WOMEN PUNE Gram Lavale Tal Mulshi Pune ,MBBS,Open
145907,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
145913,Institute of Medical Science  Kochi Amrita School of Medicine,MBBS,Open
145978,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
145980,Institute of Medical Sciences  Bhubaneswar CAMPUS-5,MBBS,Open
145996,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
146044,Institute of Medical Science  Kochi Amrita School of Medicine,MBBS,Open
146047,College of Dental Science  Jaipur Ruhs College of dental science   johtwara road,BDS,ST
146078,PGIMSR  Joka  Kolkata  WB DIAMOND HARBOUR ROAD,MBBS,SC
146164,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
146203,Rajeswari Medical College Bengaluru 202  Kambipura  Bengaluru Mysuru High,MBBS,Open
146239,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
146249,Medical College  Aurangabad N-6  Cidco  Aurangabad   Maharashtra  431003,MBBS,Open
146307,Medical College  Manipal Univ.  Mangalore Light house Hill Road  Mangalore ,MBBS,Open
146343,Institute of Medical Sciences  Bhubaneswar CAMPUS-5,MBBS,Open
146405,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
146525,Gangadhar Mahaswamigalu Moorusavirmath Medical College  Hubballi KLE,MBBS,Open
146561,Ramachandra Dental and Hospt.  Chennai No. 1 Ramachandra Nagar  Porur ,BDS,Open
146676,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
146700,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
146862,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
146897,AIIMS  Patna Phulwarisharif  Patna  Bihar-801507  Bihar  801507,MBBS,Open
146931,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
147064,DENTAL COLLEGE  GUWAHATI PO Indrapur Bhangagarh  Guwahati ,BDS,ST
147108,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
147163,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
147285,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
147298,Inst. of Med. Scie.  Karad KARAD  DIST. SATARA (MAHARASHTRA STATE). ,MBBS,Open
147306,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
147358,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
147368,Inst. of Med. Scie.  Karad KARAD  DIST. SATARA (MAHARASHTRA STATE). ,MBBS,Open
147390,ESIC Dental College and Hospital ESIC Hospital  Sector 15  Rohini  Delhi (NCT)  110089,BDS,SC
147451,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
147497,MEDICAL COLLEGE  CHENNAI MADRAS MEDICAL COLLEGE MBBS,Open,OBC
147508,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
147527,Hegde Medical Academy  Mangaluru Deralakatte  Mangaluru  Dakshina Kannada,MBBS,Open
147763,Institute of Medical Sciences  Bhubaneswar CAMPUS-5,MBBS,Open
147830,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
147877,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
147916,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
147982,Medical College  Aurangabad N-6  Cidco  Aurangabad   Maharashtra  431003,MBBS,Open
148016,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
148051,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
148189,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
148234,Medical College  Aurangabad N-6  Cidco  Aurangabad   Maharashtra  431003,MBBS,Open
148285,G.S. MEDICAL COLLEGE  MUMBAI ACHARYA DONDE MARG PAREL,MBBS,Open
148366,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
148428,New Delhi AIIMS ANSARI NAGAR EAST AUROBINDO MARG NEW DELHI,MBBS,Open
148508,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
148643,Gangadhar Mahaswamigalu Moorusavirmath Medical College  Hubballi KLE,MBBS,Open
148796,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
148935,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
149017,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
149128,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
149195,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
149218,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
149310,College of Dental Sce.  Manipal Madhav Nagar  Manipal India  Karnataka ,BDS,Open
149321,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
149348,Nagar Gorimedu Puducherry  Puducherry  605006,MBBS,EWS
149355,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
149364,Hegde Medical Academy  Mangaluru Deralakatte  Mangaluru  Dakshina Kannada,MBBS,Open
149377,JIPMER PUDUCHERRY Dhanvantari Nagar Gorimedu Puducherry  Puducherry  605006 MBBS,OBC,OBC
149396,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
149406,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
149435,Gangadhar Mahaswamigalu Moorusavirmath Medical College  Hubballi KLE,MBBS,Open
149445,Medical College  Aurangabad N-6  Cidco  Aurangabad   Maharashtra  431003,MBBS,Open
149462,DENTAL COLLEGE & HOSPITAL  PATNA BANKIPUR ASHOK,BDS,ST
149466,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
149517,Institute of Medical Sciences  Bhubaneswar CAMPUS-5,MBBS,Open
149582,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
149610,DENTAL COLLEGE & HOSP. MUMBAI St Georges Hospital Compound P D,BDS,ST
149652,Institute of Medical Sciences  Bhubaneswar CAMPUS-5,MBBS,Open
149707,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
149723,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
149776,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
149777,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
149827,Dental College  Chennai SRM DENTAL COLLEGE  BHARATHI SALAI ,BDS,Open
149982,Medical College  Chennai Saveetha Nagar  Thandalam  Chennai  Tamil Nadu ,MBBS,Open
150011,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
150013,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
150085,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
150119,Balaji Medical College and Hospital  Chennai NO 7 WORKS ROAD CHROMEPET,MBBS,Open
150130,Institute of Medical Sciences  Bhubaneswar CAMPUS-5,MBBS,Open
150225,DY Patil Medical College and Hospt.  Pune Dr. D. Y. Patil Medical College  Hospital,MBBS,Open
150262,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
150372,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
150512,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
150517,Dental College & Hospital  Burdwan POWER HOUSE PARA  BURDWAN,BDS,ST
150594,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
150642,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
150727,DY Patil Medical College  Navi Mumbai Plot No. 2  Sector 7  Nerul  Navi Mumbai ,MBBS,Open
150789,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
150838,Medical College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad ,MBBS,Open
150860,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
150964,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
151019,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
151142,Gangadhar Mahaswamigalu Moorusavirmath Medical College  Hubballi KLE,MBBS,Open
151165,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
151206,DY Patil Medical College  Navi Mumbai Plot No. 2  Sector 7  Nerul  Navi Mumbai ,MBBS,Open
151230,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
151301,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
151352,Hegde Medical Academy  Mangaluru Deralakatte  Mangaluru  Dakshina Kannada,MBBS,Open
151365,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
151374,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
151388,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
151396,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
151425,Gangadhar Mahaswamigalu Moorusavirmath Medical College  Hubballi KLE,MBBS,Open
151666,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
151689,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
151715,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
151723,COLLEGE OF DENTISTRY  INDORE 1 Sardar Patel Marg,BDS,ST
151740,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
151843,DY Patil Medical College and Hospt.  Pune Dr. D. Y. Patil Medical College  Hospital,MBBS,Open
151844,Gandi Mission Medical College vashi Sector 30  Vashi  Navi Mumbai ,MBBS,Open
151864,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
151891,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
151909,Gandi Mission Medical College vashi Sector 30  Vashi  Navi Mumbai ,MBBS,Open
151987,Hegde Medical Academy  Mangaluru Deralakatte  Mangaluru  Dakshina Kannada,MBBS,Open
151997,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
152140,R. AHMED DENT.COLL & HOSP KOLKATA 114 AJC BOSE ROAD  West Bengal ,BDS,ST
152220,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
152297,Medical College  ESIC  Kollam Parippally Kollam 691574  Kerala  691574,MBBS,SC
152321,Muthiah Dental College and Hos.   Annamalai  GOVT DENTAL COLLEGE AND,BDS,ST
152351,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
152366,Medical College  ESIC  Kollam Parippally Kollam 691574  Kerala  691574,MBBS,SC
152448,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
152468,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
152579,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
152600,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
152628,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
152649,Medical College  Manipal Univ.  Manipal Madhav Nagar  Manipal  Karnataka,MBBS,Open
152671,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
152697,Gangadhar Mahaswamigalu Moorusavirmath Medical College  Hubballi KLE,MBBS,Open
152782,Institute of Medical Science  Kochi Amrita School of Medicine,MBBS,Open
152792,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
152798,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
152838,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
152864,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
152876,Medical College AND PGIMSR  Chennai ASHOK PILLAR ROAD,MBBS,SC
152968,Lakshmi Narayana Inst. of Med. Scien.  Puducherry OSUDU  AGARAM VILLAGE ,MBBS,Open
152983,Institute of Medical Science  Kochi Amrita School of Medicine,MBBS,Open
153036,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
153082,Medical College  Manipal Univ.  Mangalore Light house Hill Road  Mangalore ,MBBS,Open
153186,Institute of Medical Sciences  Bhubaneswar CAMPUS-5,MBBS,Open
153226,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
153261,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
153287,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
153339,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
153390,Medical College  Navi Mumbai MGM Medical College  Plot No. 1-2  Sector 1 ,MBBS,Open
153413,Banglore ESICMC AND PGIMSR  Rajajinagar  Bengaluru ,MBBS,SC
153501,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,ST
153546,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
153567,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
153583,Institute of Medical Science  Kochi Amrita School of Medicine,MBBS,Open
153703,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
153745,Medical College and PIMS  Loni At - Loni BK Tal - Rahata,MBBS,Open
153928,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
154079,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,ST
154145,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
154306,Inst. of Med. Scie.  Karad KARAD  DIST. SATARA (MAHARASHTRA STATE). ,MBBS,Open
154643,Medical College  Aurangabad N-6  Cidco  Aurangabad   Maharashtra  431003,MBBS,Open
154645,DY Patil Dental College and Hosp. Pune Mahesh Nagar  Pimpri  Pune - 411018 ,BDS,Open
154673,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
154682,Medical College  Aurangabad N-6  Cidco  Aurangabad   Maharashtra  431003,MBBS,Open
154789,College of Medical Sciences  New Delhi Dilshad Garden  Delhi (NCT)  110095,MBBS,ST
154808,AIIMS Bathinda  Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road MBBS,Open,OBC
154862,Medical College  Aurangabad N-6  Cidco  Aurangabad   Maharashtra  431003,MBBS,Open
154901,Hardinge Medical College  New Delhi Lady Hardinge Medical College  Shaheed,MBBS,ST
154980,Govt. Medical College  Mandi Mandi at Nerchowk Tehsil Balh PO Bhangrotu ,MBBS,SC
154981,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
155024,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
155039,DENTAL COLLEGE  TRIVANDRUM Govt Dental College Thiruvananthapuram,BDS,ST
155049,SIRKAR MEDICAL COLLEGE  KOLKATA 138 AJC Bose Road  Kolkata -,MBBS,Open
155067,Atal Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL  NEW,MBBS,ST
155109,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
155246,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
155263,Institute of Medical Science  Kochi Amrita School of Medicine,MBBS,Open
155295,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
155376,of Dental Sciences and KIMSDU  Karad KARAD  DIST SATARA,BDS,Open
155397,Institute of Medical Sciences  Bhubaneswar CAMPUS-5,MBBS,Open
155411,Medical College  Aurangabad N-6  Cidco  Aurangabad   Maharashtra  431003,MBBS,Open
155419,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
155505,University  Bijapur SMT BANGARAMMA SAJJAN CAMPUS B M PATIL ROAD,MBBS,Open
155534,Dental College and Hospital  Ghaziabad No.1  Santosh Nagar  Ghaziabad  NCR,BDS,Open
155535,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
155539,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
155557,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
155674,Govt. Medical College  Mandi Mandi at Nerchowk Tehsil Balh PO Bhangrotu ,MBBS,SC
155778,Gangadhar Mahaswamigalu Moorusavirmath Medical College  Hubballi KLE,MBBS,Open
155806,Institute of Medical Science  Kochi Amrita School of Medicine,MBBS,Open
155843,Hegde Medical Academy  Mangaluru Deralakatte  Mangaluru  Dakshina Kannada,MBBS,Open
155877,Gangadhar Mahaswamigalu Moorusavirmath Medical College  Hubballi KLE,MBBS,Open
155934,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
155969,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
155998,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
156012,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
156031,Ramachandra Med. College and Res. Inst.  Chennai No. One Ramachandra Nagar ,MBBS,Open
156166,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
156192,Medical College  Kolar TAMAKA KOLAR  Karnataka  563103,MBBS,Open
156197,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
156245,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
156330,Medical College  Mysuru The Principal JSS Medical College and Hospital Medical,MBBS,Open
156343,of Medical Sciences and SUM Host.  Bhubaneswar K 8 Kalinga Nagar Po,MBBS,Open
156369,Institute of Medical Science  Kochi Amrita School of Medicine,MBBS,Open
156393,ESIC Dental College and Hospital ESIC Hospital  Sector 15  Rohini  Delhi (NCT)  110089,BDS,SC
156485,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
156581,Lal Nehru Medical College  Belagavi J.N. Medical College Campus  Nehru,MBBS,Open
156592,DY Patil Medical College and Hospt.  Pune Dr. D. Y. Patil Medical College  Hospital,MBBS,Open
156598,Vidyapeeth DU Dental College and Hospt.  Pune Bharati Vidyapeeth (Deemed to,BDS,Open
156675,Institute of Medical Science  Kochi Amrita School of Medicine,MBBS,Open
156845,School of Medicine Faridabad Mata Amritanandmayi Marg  Sector-88  Faridabad ,MBBS,Open
